date,track_id,track,race,distance_m,saddlecloth,place,margin_m,position_800m_m,wide_800m,position_400m_m,wide_400m,time,own_third_quarter_sec,own_fourth_quarter_sec,gain_loss_q2_q3_m,gain_loss_q3_finish_m
2024-02-12,H:maryborough,Maryborough,4,1690,1,5,29.4,9.6,0,14.6,0,2:04.83,28.54,29.96,-5.0,-14.8
2024-02-12,H:maryborough,Maryborough,4,1690,2,7,31.1,5.6,0,10.8,0,2:04.96,28.55,30.36,-5.2,-20.3
2024-02-12,H:maryborough,Maryborough,4,1690,3,4,29.0,13.8,1,15.0,1,2:04.80,28.27,29.91,-1.2,-14.0
2024-02-12,H:maryborough,Maryborough,4,1690,4,3,20.7,9.2,1,10.4,1,2:04.17,28.28,29.64,-1.2,-10.3
2024-02-12,H:maryborough,Maryborough,4,1690,5,1,0.0,0.0,0,0.0,0,2:02.60,28.2,28.9,0.0,0.0
2024-02-12,H:maryborough,Maryborough,4,1690,6,9,41.5,27.4,0,23.8,0,2:05.75,27.93,30.17,3.6,-17.7
2024-02-12,H:maryborough,Maryborough,4,1690,7,8,33.8,22.2,0,18.4,0,2:05.16,27.92,30.01,3.8,-15.4
2024-02-12,H:maryborough,Maryborough,4,1690,8,6,29.6,20.6,1,19.8,1,2:04.85,28.13,29.6,0.8,-9.8
2024-02-12,H:maryborough,Maryborough,4,1690,9,2,13.3,3.4,1,4.8,1,2:03.61,28.29,29.51,-1.4,-8.5
2024-02-12,H:maryborough,Maryborough,5,2190,1,5,23.4,15.8,1,12.0,1,2:50.54,28.91,30.95,3.8,-11.4
2024-02-12,H:maryborough,Maryborough,5,2190,2,6,26.7,19.4,0,19.6,1,2:50.80,29.21,30.63,-0.2,-7.1
2024-02-12,H:maryborough,Maryborough,5,2190,3,1,0.0,0.0,0,0.0,0,2:48.70,29.2,30.1,0.0,0.0
2024-02-12,H:maryborough,Maryborough,5,2190,4,8,32.1,20.0,1,16.2,2,2:51.23,28.9,31.29,3.8,-15.9
2024-02-12,H:maryborough,Maryborough,5,2190,5,2,7.7,8.6,0,7.6,1,2:49.31,29.13,30.11,1.0,-0.1
2024-02-12,H:maryborough,Maryborough,5,2190,6,9,54.0,10.8,2,35.0,1,2:52.96,30.96,31.52,-24.2,-19.0
2024-02-12,H:maryborough,Maryborough,5,2190,7,7,30.5,13.0,0,15.0,0,2:51.10,29.33,31.26,-2.0,-15.5
2024-02-12,H:maryborough,Maryborough,5,2190,8,4,11.4,4.0,0,7.0,0,2:49.60,29.42,30.43,-3.0,-4.4
2024-02-12,H:maryborough,Maryborough,5,2190,9,3,10.0,3.6,1,2.8,1,2:49.49,29.13,30.64,0.8,-7.2
2024-02-12,H:maryborough,Maryborough,6,2190,1,5,26.0,9.8,1,11.0,1,2:48.38,29.24,33.3,-1.2,-15.0
2024-02-12,H:maryborough,Maryborough,6,2190,2,8,53.7,26.4,0,35.8,0,2:50.70,29.85,33.53,-9.4,-17.9
2024-02-12,H:maryborough,Maryborough,6,2190,3,4,20.6,0.0,0,0.4,0,2:47.93,29.16,33.71,-0.4,-20.2
2024-02-12,H:maryborough,Maryborough,6,2190,4,10,119.5,38.6,0,65.0,0,2:56.21,31.02,36.45,-26.4,-54.5
2024-02-12,H:maryborough,Maryborough,6,2190,5,2,13.7,5.2,0,4.0,1,2:47.35,29.07,32.87,1.2,-9.7
2024-02-12,H:maryborough,Maryborough,6,2190,6,3,18.7,22.6,1,13.2,0,2:47.77,28.46,32.54,9.4,-5.5
2024-02-12,H:maryborough,Maryborough,6,2190,7,1,0.0,4.6,1,0.0,1,2:46.20,28.85,32.1,4.6,0.0
2024-02-12,H:maryborough,Maryborough,6,2190,8,6,28.7,10.8,0,8.6,0,2:48.61,28.96,33.7,2.2,-20.1
2024-02-12,H:maryborough,Maryborough,6,2190,9,9,72.3,17.6,0,23.4,0,2:52.26,29.47,36.0,-5.8,-48.9
2024-02-12,H:maryborough,Maryborough,6,2190,10,7,31.6,28.6,1,20.8,1,2:48.85,28.57,32.96,7.8,-10.8
2024-02-12,H:maryborough,Maryborough,7,2690,1,9,47.0,8.8,0,10.2,0,3:23.76,29.38,32.42,-1.4,-36.8
2024-02-12,H:maryborough,Maryborough,7,2690,2,5,29.7,0.0,0,0.0,0,3:22.41,29.29,31.89,0.0,-29.7
2024-02-12,H:maryborough,Maryborough,7,2690,3,6,35.9,12.2,1,12.4,2,3:22.89,29.3,31.44,-0.2,-23.5
2024-02-12,H:maryborough,Maryborough,7,2690,4,10,138.4,29.4,1,30.0,1,3:30.87,29.29,37.7,-0.6,
2024-02-12,H:maryborough,Maryborough,7,2690,5,11,149.8,31.6,0,36.2,0,3:31.76,29.58,38.09,-4.6,
2024-02-12,H:maryborough,Maryborough,7,2690,6,7,36.9,4.2,0,4.0,0,3:22.97,29.27,32.13,0.2,-32.9
2024-02-12,H:maryborough,Maryborough,7,2690,7,2,11.9,25.0,1,10.8,1,3:21.03,28.26,29.78,14.2,-1.1
2024-02-12,H:maryborough,Maryborough,7,2690,8,1,0.0,14.0,0,2.0,2,3:20.10,28.42,29.55,12.0,2.0
2024-02-12,H:maryborough,Maryborough,7,2690,9,3,16.8,16.4,1,3.2,3,3:21.41,28.33,30.7,13.2,-13.6
2024-02-12,H:maryborough,Maryborough,7,2690,10,4,28.1,20.4,1,6.4,2,3:22.29,28.26,31.3,14.0,-21.7
2024-02-12,H:maryborough,Maryborough,7,2690,11,8,39.0,4.6,1,3.2,1,3:23.14,29.18,32.34,1.4,-35.8
2024-02-12,H:maryborough,Maryborough,8,2190,2,6,11.7,3.8,0,5.2,0,2:43.28,28.19,29.16,-1.4,-6.5
2024-02-12,H:maryborough,Maryborough,8,2190,3,3,6.2,0.0,0,0.0,0,2:42.87,28.1,29.14,0.0,-6.2
2024-02-12,H:maryborough,Maryborough,8,2190,4,7,20.2,12.6,0,14.4,0,2:43.92,28.22,29.11,-1.8,-5.8
2024-02-12,H:maryborough,Maryborough,8,2190,5,8,26.7,15.4,1,15.6,2,2:44.41,28.11,29.49,-0.2,-11.1
2024-02-12,H:maryborough,Maryborough,8,2190,6,4,8.0,11.2,1,11.8,1,2:43.00,28.15,28.43,-0.6,3.8
2024-02-12,H:maryborough,Maryborough,8,2190,7,1,0.0,8.2,0,9.6,0,2:42.40,28.21,28.02,-1.4,9.6
2024-02-12,H:maryborough,Maryborough,8,2190,8,5,9.1,3.0,1,3.4,1,2:43.09,28.12,29.11,-0.4,-5.7
2024-02-12,H:maryborough,Maryborough,8,2190,9,2,6.0,7.2,1,7.6,1,2:42.85,28.13,28.59,-0.4,1.6
2024-02-12,H:maryborough,Maryborough,9,1690,1,7,10.3,27.6,1,16.0,2,2:08.11,29.04,29.67,11.6,5.7
2024-02-12,H:maryborough,Maryborough,9,1690,2,1,0.0,4.0,0,4.2,0,2:07.30,29.92,29.79,-0.2,4.2
2024-02-12,H:maryborough,Maryborough,9,1690,3,2,1.7,0.0,0,0.0,0,2:07.43,29.9,30.23,0.0,-1.7
2024-02-12,H:maryborough,Maryborough,9,1690,4,6,10.0,15.6,1,9.2,1,2:08.09,29.42,30.16,6.4,-0.8
2024-02-12,H:maryborough,Maryborough,9,1690,5,8,11.1,19.4,1,15.2,1,2:08.18,29.59,29.79,4.2,4.1
2024-02-12,H:maryborough,Maryborough,9,1690,6,4,6.4,6.4,1,3.8,1,2:07.80,29.71,30.29,2.6,-2.6
2024-02-12,H:maryborough,Maryborough,9,1690,7,9,11.3,11.4,1,7.6,2,2:08.19,29.62,30.38,3.8,-3.7
2024-02-12,H:maryborough,Maryborough,9,1690,8,10,15.4,16.4,0,15.0,0,2:08.51,29.8,30.13,1.4,-0.4
2024-02-12,H:maryborough,Maryborough,9,1690,9,3,4.6,8.6,0,8.8,0,2:07.66,29.92,29.79,-0.2,4.2
2024-02-12,H:maryborough,Maryborough,9,1690,10,5,10.0,23.6,1,11.6,2,2:08.09,29.01,29.98,12.0,1.6
2024-02-14,H:echuca,Echuca,1,1755,2,3,5.2,3.8,0,4.2,0,2:09.89,29.43,28.87,-0.4,-1.0
2024-02-14,H:echuca,Echuca,1,1755,3,1,0.0,0.0,0,0.0,0,2:09.50,29.4,28.8,0.0,0.0
2024-02-14,H:echuca,Echuca,1,1755,4,4,6.5,4.6,1,6.2,1,2:09.99,29.52,28.82,-1.6,-0.3
2024-02-14,H:echuca,Echuca,1,1755,6,9,20.9,14.2,0,15.0,1,2:11.08,29.46,29.22,-0.8,-5.9
2024-02-14,H:echuca,Echuca,1,1755,7,8,14.6,8.0,0,10.6,0,2:10.60,29.59,29.09,-2.6,-4.0
2024-02-14,H:echuca,Echuca,1,1755,8,5,10.3,9.0,1,10.4,1,2:10.28,29.5,28.79,-1.4,0.1
2024-02-14,H:echuca,Echuca,1,1755,9,2,3.0,0.2,1,1.6,1,2:09.73,29.5,28.9,-1.4,-1.4
2024-02-14,H:echuca,Echuca,1,1755,10,6,11.0,13.4,1,13.6,2,2:10.33,29.41,28.61,-0.2,2.6
2024-02-14,H:echuca,Echuca,1,1755,11,7,13.2,18.4,1,18.0,2,2:10.50,29.37,28.46,0.4,4.8
2024-02-14,H:echuca,Echuca,2,2160,1,2,2.0,0.0,0,0.0,0,2:44.85,30.4,29.65,0.0,-2.0
2024-02-14,H:echuca,Echuca,2,2160,2,3,30.4,8.8,0,10.4,0,2:47.05,30.54,30.97,-1.6,-20.0
2024-02-14,H:echuca,Echuca,2,2160,3,6,50.9,7.4,1,4.0,1,2:48.64,30.2,32.94,3.4,-46.9
2024-02-14,H:echuca,Echuca,2,2160,5,4,32.7,13.2,0,15.8,0,2:47.23,30.61,30.74,-2.6,-16.9
2024-02-14,H:echuca,Echuca,2,2160,6,5,35.6,13.2,1,14.4,1,2:47.45,30.51,31.05,-1.2,-21.2
2024-02-14,H:echuca,Echuca,2,2160,7,1,0.0,4.4,0,4.2,0,2:44.70,30.38,29.19,0.2,4.2
2024-02-14,H:echuca,Echuca,3,1755,1,2,2.9,0.0,0,0.0,0,2:12.73,30.4,29.91,0.0,-2.9
2024-02-14,H:echuca,Echuca,3,1755,2,1,0.0,3.6,0,4.2,0,2:12.50,30.44,29.39,-0.6,4.2
2024-02-14,H:echuca,Echuca,3,1755,3,5,7.0,0.0,1,1.6,1,2:13.04,30.52,30.1,-1.6,-5.4
2024-02-14,H:echuca,Echuca,3,1755,4,7,14.5,4.4,1,5.6,1,2:13.63,30.5,30.36,-1.2,-8.9
2024-02-14,H:echuca,Echuca,3,1755,5,6,9.3,8.4,1,5.2,2,2:13.22,30.16,30.0,3.2,-4.1
2024-02-14,H:echuca,Echuca,3,1755,6,3,4.0,12.4,1,9.4,2,2:12.81,30.17,29.3,3.0,5.4
2024-02-14,H:echuca,Echuca,3,1755,7,4,4.9,8.0,0,9.0,0,2:12.88,30.47,29.4,-1.0,4.1
2024-02-14,H:echuca,Echuca,4,2160,1,5,63.0,15.2,0,31.6,0,2:51.44,31.31,33.64,-16.4,-31.4
2024-02-14,H:echuca,Echuca,4,2160,2,4,32.9,20.0,1,24.4,1,2:48.98,30.42,31.86,-4.4,-8.5
2024-02-14,H:echuca,Echuca,4,2160,3,1,0.0,0.0,0,0.0,0,2:46.30,30.1,31.2,0.0,0.0
2024-02-14,H:echuca,Echuca,4,2160,4,2,10.2,4.6,0,5.4,0,2:47.13,30.15,31.57,-0.8,-4.8
2024-02-14,H:echuca,Echuca,4,2160,5,6,89.6,14.8,1,22.6,0,2:53.61,30.6,36.4,-7.8,-67.0
2024-02-14,H:echuca,Echuca,4,2160,6,3,14.0,8.0,1,11.2,0,2:47.44,30.34,31.42,-3.2,-2.8
2024-02-14,H:echuca,Echuca,5,1755,1,2,18.4,4.6,0,6.0,0,2:08.49,29.0,29.69,-1.4,-12.4
2024-02-14,H:echuca,Echuca,5,1755,2,5,28.2,9.0,0,10.6,0,2:09.23,29.02,30.06,-1.6,-17.6
2024-02-14,H:echuca,Echuca,5,1755,4,6,28.5,0.0,0,0.4,0,2:09.25,28.93,30.81,-0.4,-28.1
2024-02-14,H:echuca,Echuca,5,1755,5,7,33.5,5.8,1,9.8,1,2:09.63,29.19,30.5,-4.0,-23.7
2024-02-14,H:echuca,Echuca,5,1755,6,8,34.2,19.6,1,23.0,1,2:09.69,29.15,29.6,-3.4,-11.2
2024-02-14,H:echuca,Echuca,5,1755,7,9,69.8,16.0,0,26.4,0,2:12.38,29.65,31.91,-10.4,-43.4
2024-02-14,H:echuca,Echuca,5,1755,8,3,21.7,10.8,1,14.2,2,2:08.74,29.14,29.34,-3.4,-7.5
2024-02-14,H:echuca,Echuca,5,1755,9,4,22.4,15.0,1,18.8,2,2:08.79,29.17,29.06,-3.8,-3.6
2024-02-14,H:echuca,Echuca,5,1755,10,1,0.0,1.6,1,0.0,1,2:07.10,28.79,28.8,1.6,0.0
2024-02-14,H:echuca,Echuca,6,1755,1,2,0.4,4.6,0,4.0,0,2:10.33,30.74,27.75,0.6,3.6
2024-02-14,H:echuca,Echuca,6,1755,2,8,12.2,10.4,1,9.2,1,2:11.20,30.72,28.21,1.2,-3.0
2024-02-14,H:echuca,Echuca,6,1755,3,1,0.0,0.0,0,0.0,0,2:10.30,30.8,28.0,0.0,0.0
2024-02-14,H:echuca,Echuca,6,1755,4,6,10.1,14.2,1,12.8,1,2:11.04,30.69,27.81,1.4,2.7
2024-02-14,H:echuca,Echuca,6,1755,5,4,7.0,6.0,1,4.6,1,2:10.82,30.71,28.17,1.4,-2.4
2024-02-14,H:echuca,Echuca,6,1755,6,5,8.0,2.2,1,0.8,1,2:10.89,30.72,28.5,1.4,-7.2
2024-02-14,H:echuca,Echuca,6,1755,7,3,5.0,9.0,0,8.4,0,2:10.67,30.74,27.76,0.6,3.4
2024-02-14,H:echuca,Echuca,6,1755,8,7,11.5,13.6,0,14.2,0,2:11.15,30.83,27.81,-0.6,2.7
2024-02-14,H:echuca,Echuca,7,2160,1,6,23.1,8.4,0,9.0,0,2:40.52,29.36,29.4,-0.6,-14.1
2024-02-14,H:echuca,Echuca,7,2160,2,4,13.1,9.4,1,9.0,1,2:39.78,29.28,28.69,0.4,-4.1
2024-02-14,H:echuca,Echuca,7,2160,3,3,2.8,4.4,0,4.2,0,2:39.01,29.28,28.3,0.2,1.4
2024-02-14,H:echuca,Echuca,7,2160,4,1,0.0,0.0,0,0.0,0,2:38.80,29.3,28.4,0.0,0.0
2024-02-14,H:echuca,Echuca,7,2160,5,5,14.7,5.2,1,5.2,1,2:39.90,29.31,29.07,0.0,-9.5
2024-02-14,H:echuca,Echuca,7,2160,6,2,2.7,1.0,1,0.8,1,2:39.00,29.29,28.53,0.2,-1.9
2024-02-14,H:echuca,Echuca,8,2160,1,5,15.3,0.0,0,0.8,0,2:43.26,29.36,30.05,-0.8,-14.5
2024-02-14,H:echuca,Echuca,8,2160,2,2,2.0,4.0,0,4.8,0,2:42.25,29.36,28.8,-0.8,2.8
2024-02-14,H:echuca,Echuca,8,2160,3,4,5.0,8.2,0,9.0,0,2:42.48,29.36,28.71,-0.8,4.0
2024-02-14,H:echuca,Echuca,8,2160,4,1,0.0,1.2,1,0.0,1,2:42.10,29.21,29.0,1.2,0.0
2024-02-14,H:echuca,Echuca,8,2160,5,3,3.2,6.0,1,4.4,1,2:42.34,29.18,28.91,1.6,1.2
2024-02-14,H:echuca,Echuca,8,2160,6,6,25.2,13.0,0,14.4,0,2:44.02,29.41,29.78,-1.4,-10.8
2024-02-14,H:geelong,Geelong,1,1609,2,5,30.5,8.8,0,13.6,2,2:00.11,29.25,30.01,-4.8,-16.9
2024-02-14,H:geelong,Geelong,1,1609,3,2,16.6,13.2,0,11.0,0,1:59.05,28.74,29.2,2.2,-5.6
2024-02-14,H:geelong,Geelong,1,1609,4,3,16.8,17.4,0,16.0,0,1:59.07,28.8,28.86,1.4,-0.8
2024-02-14,H:geelong,Geelong,1,1609,5,4,19.9,4.0,0,5.4,0,1:59.30,29.0,29.84,-1.4,-14.5
2024-02-14,H:geelong,Geelong,1,1609,6,1,0.0,0.0,0,0.0,0,1:57.80,28.9,28.8,0.0,0.0
2024-02-14,H:geelong,Geelong,1,1609,7,6,35.7,22.6,0,21.4,0,2:00.50,28.82,29.82,1.2,-14.3
2024-02-14,H:geelong,Geelong,2,1609,1,1,0.0,0.0,0,0.0,0,1:57.50,28.8,29.2,0.0,0.0
2024-02-14,H:geelong,Geelong,2,1609,2,2,2.7,4.4,0,4.6,0,1:57.71,28.82,29.06,-0.2,1.9
2024-02-14,H:geelong,Geelong,2,1609,3,3,4.0,8.6,0,9.0,0,1:57.81,28.83,28.84,-0.4,5.0
2024-02-14,H:geelong,Geelong,2,1609,5,6,12.2,2.8,1,2.8,1,1:58.43,28.8,29.88,0.0,-9.4
2024-02-14,H:geelong,Geelong,2,1609,6,4,9.7,8.0,1,7.6,1,1:58.24,28.77,29.35,0.4,-2.1
2024-02-14,H:geelong,Geelong,2,1609,7,5,12.1,12.0,1,12.0,1,1:58.43,28.8,29.21,0.0,-0.1
2024-02-14,H:geelong,Geelong,3,2100,1,4,22.4,8.0,0,13.0,0,2:41.34,29.56,30.39,-5.0,-9.4
2024-02-14,H:geelong,Geelong,3,2100,2,5,25.2,7.2,1,11.4,1,2:41.56,29.5,30.72,-4.2,-13.8
2024-02-14,H:geelong,Geelong,3,2100,3,2,4.6,4.0,0,4.8,0,2:39.96,29.26,29.69,-0.8,0.2
2024-02-14,H:geelong,Geelong,3,2100,4,3,7.0,0.0,0,0.0,0,2:40.14,29.2,30.22,0.0,-7.0
2024-02-14,H:geelong,Geelong,3,2100,6,1,0.0,2.2,1,2.0,1,2:39.60,29.19,29.55,0.2,2.0
2024-02-14,H:geelong,Geelong,3,2100,7,6,30.5,12.4,0,17.2,0,2:41.97,29.54,30.68,-4.8,-13.3
2024-02-14,H:geelong,Geelong,3,2100,8,7,41.6,11.8,1,17.8,1,2:42.84,29.62,31.46,-6.0,-23.8
2024-02-14,H:geelong,Geelong,4,1609,1,2,0.8,4.4,0,4.0,0,1:57.46,29.67,29.66,0.4,3.2
2024-02-14,H:geelong,Geelong,4,1609,2,8,125.0,20.4,0,36.0,0,2:07.19,30.83,36.52,-15.6,-89.0
2024-02-14,H:geelong,Geelong,4,1609,3,7,26.4,10.6,1,11.0,3,1:59.47,29.73,31.04,-0.4,-15.4
2024-02-14,H:geelong,Geelong,4,1609,4,6,9.6,3.6,1,3.8,1,1:58.15,29.71,30.33,-0.2,-5.8
2024-02-14,H:geelong,Geelong,4,1609,5,5,6.3,13.2,0,8.6,0,1:57.89,29.36,29.73,4.6,2.3
2024-02-14,H:geelong,Geelong,4,1609,6,4,2.6,0.0,0,0.0,0,1:57.60,29.7,30.09,0.0,-2.6
2024-02-14,H:geelong,Geelong,4,1609,7,3,1.9,15.8,1,11.8,1,1:57.55,29.41,29.16,4.0,9.9
2024-02-14,H:geelong,Geelong,4,1609,8,1,0.0,8.6,0,7.2,2,1:57.40,29.6,29.36,1.4,7.2
2024-02-14,H:geelong,Geelong,5,2100,2,4,12.4,4.2,0,7.0,0,2:37.44,30.41,29.29,-2.8,-5.4
2024-02-14,H:geelong,Geelong,5,2100,3,8,49.6,0.0,0,3.0,0,2:40.26,30.5,32.25,-3.0,-46.6
2024-02-14,H:geelong,Geelong,5,2100,4,7,44.1,1.4,1,1.4,1,2:39.84,30.27,31.97,0.0,-42.7
2024-02-14,H:geelong,Geelong,5,2100,5,5,15.7,6.6,1,6.2,1,2:37.69,30.19,29.58,0.4,-9.5
2024-02-14,H:geelong,Geelong,5,2100,6,1,0.0,10.4,1,0.0,2,2:36.50,29.44,28.9,10.4,0.0
2024-02-14,H:geelong,Geelong,5,2100,7,6,39.8,19.6,1,12.2,2,2:39.52,29.7,30.88,7.4,-27.6
2024-02-14,H:geelong,Geelong,5,2100,8,2,1.8,14.6,1,5.2,2,2:36.64,29.5,28.66,9.4,3.4
2024-02-14,H:geelong,Geelong,5,2100,9,3,4.2,8.4,0,10.8,1,2:36.82,30.37,28.43,-2.4,6.6
2024-02-14,H:geelong,Geelong,6,2100,1,10,129.4,21.2,1,24.0,1,2:52.21,30.16,37.23,-2.8,
2024-02-14,H:geelong,Geelong,6,2100,2,8,60.9,4.0,0,4.4,0,2:46.91,29.96,33.64,-0.4,-56.5
2024-02-14,H:geelong,Geelong,6,2100,3,3,25.1,8.2,0,9.2,1,2:44.14,29.98,30.67,-1.0,-15.9
2024-02-14,H:geelong,Geelong,6,2100,4,2,10.1,4.4,1,3.8,1,2:42.98,29.86,29.96,0.6,-6.3
2024-02-14,H:geelong,Geelong,6,2100,5,1,0.0,0.0,0,0.0,0,2:42.20,29.9,29.5,0.0,0.0
2024-02-14,H:geelong,Geelong,6,2100,7,9,105.1,65.0,0,80.0,0,2:50.33,31.02,31.34,-15.0,-25.1
2024-02-14,H:geelong,Geelong,6,2100,9,4,43.8,18.6,0,24.4,0,2:45.59,30.34,30.92,-5.8,-19.4
2024-02-14,H:geelong,Geelong,6,2100,10,6,44.8,12.8,0,17.0,0,2:45.66,30.22,31.54,-4.2,-27.8
2024-02-14,H:geelong,Geelong,6,2100,11,5,44.4,15.4,1,18.0,1,2:45.63,30.11,31.44,-2.6,-26.4
2024-02-14,H:geelong,Geelong,6,2100,13,7,49.0,10.4,1,14.6,2,2:45.99,30.23,32.02,-4.2,-34.4
2024-02-14,H:geelong,Geelong,7,2100,2,2,3.5,7.8,0,9.2,0,2:35.87,28.91,29.18,-1.4,5.7
2024-02-14,H:geelong,Geelong,7,2100,3,7,22.9,9.2,1,6.0,2,2:37.38,28.55,30.84,3.2,-16.9
2024-02-14,H:geelong,Geelong,7,2100,4,1,0.0,4.0,0,4.6,0,2:35.60,28.85,29.26,-0.6,4.6
2024-02-14,H:geelong,Geelong,7,2100,5,8,52.2,4.0,1,8.8,1,2:39.65,29.11,32.79,-4.8,-43.4
2024-02-14,H:geelong,Geelong,7,2100,6,5,16.9,21.4,1,14.0,0,2:36.91,28.26,29.81,7.4,-2.9
2024-02-14,H:geelong,Geelong,7,2100,7,3,10.6,0.0,0,0.0,0,2:36.42,28.79,30.38,0.0,-10.6
2024-02-14,H:geelong,Geelong,7,2100,8,4,11.2,14.4,1,10.4,2,2:36.47,28.51,29.66,4.0,-0.8
2024-02-14,H:geelong,Geelong,7,2100,9,6,19.2,13.4,2,9.2,3,2:37.09,28.49,30.34,4.2,-10.0
2024-02-14,H:geelong,Geelong,7,2100,10,9,70.0,17.4,2,14.8,2,2:41.03,28.56,33.66,2.6,-55.2
2024-02-14,H:geelong,Geelong,8,1609,1,8,12.8,12.2,0,12.2,0,1:59.35,30.0,28.44,0.0,-0.6
2024-02-14,H:geelong,Geelong,8,1609,2,9,22.0,8.2,0,8.0,0,2:00.04,30.01,29.39,0.2,-14.0
2024-02-14,H:geelong,Geelong,8,1609,3,4,8.1,9.4,1,2.6,1,1:59.00,29.52,28.79,6.8,-5.5
2024-02-14,H:geelong,Geelong,8,1609,4,2,2.9,0.0,0,0.0,0,1:58.62,30.01,28.6,0.0,-2.9
2024-02-14,H:geelong,Geelong,8,1609,5,6,11.5,22.4,1,14.8,1,1:59.26,29.44,28.17,7.6,3.3
2024-02-14,H:geelong,Geelong,8,1609,7,3,7.9,4.2,0,4.0,0,1:58.99,29.99,28.68,0.2,-3.9
2024-02-14,H:geelong,Geelong,8,1609,8,5,8.6,18.2,1,11.6,2,1:59.04,29.51,28.19,6.6,3.0
2024-02-14,H:geelong,Geelong,8,1609,9,1,0.0,13.6,1,6.8,1,1:58.40,29.49,27.92,6.8,6.8
2024-02-14,H:geelong,Geelong,8,1609,10,10,25.6,37.0,0,18.0,0,2:00.31,28.64,28.94,19.0,-7.6
2024-02-14,H:geelong,Geelong,8,1609,11,7,12.6,26.4,1,15.6,2,1:59.34,29.21,28.19,10.8,3.0
2024-02-15,H:bendigo,Bendigo,1,1650,2,2,2.0,0.0,0,0.0,0,2:03.01,29.6,29.95,0.0,-2.0
2024-02-15,H:bendigo,Bendigo,1,1650,3,1,0.0,4.2,0,4.4,0,2:02.86,29.62,29.47,-0.2,4.4
2024-02-15,H:bendigo,Bendigo,1,1650,4,4,5.9,11.4,1,10.2,2,2:03.30,29.51,29.48,1.2,4.3
2024-02-15,H:bendigo,Bendigo,1,1650,5,9,39.3,28.6,0,27.8,0,2:05.79,29.54,30.65,0.8,-11.5
2024-02-15,H:bendigo,Bendigo,1,1650,6,3,2.3,6.6,1,6.6,1,2:03.03,29.6,29.48,0.0,4.3
2024-02-15,H:bendigo,Bendigo,1,1650,7,7,10.3,1.2,1,1.6,1,2:03.63,29.63,30.44,-0.4,-8.7
2024-02-15,H:bendigo,Bendigo,1,1650,9,8,12.9,9.2,0,9.2,0,2:03.82,29.6,30.07,0.0,-3.7
2024-02-15,H:bendigo,Bendigo,1,1650,10,6,7.7,16.0,1,13.6,3,2:03.43,29.42,29.36,2.4,5.9
2024-02-15,H:bendigo,Bendigo,1,1650,11,5,7.6,20.6,1,14.4,1,2:03.42,29.14,29.3,6.2,6.8
2024-02-15,H:bendigo,Bendigo,2,2150,3,2,6.7,4.2,0,4.2,0,2:43.55,29.1,29.18,0.0,-2.5
2024-02-15,H:bendigo,Bendigo,2,2150,4,5,19.7,12.6,0,13.0,1,2:44.52,29.13,29.48,-0.4,-6.7
2024-02-15,H:bendigo,Bendigo,2,2150,5,7,32.3,8.6,0,9.8,0,2:45.46,29.19,30.62,-1.2,-22.5
2024-02-15,H:bendigo,Bendigo,2,2150,6,1,0.0,0.0,0,0.0,0,2:43.06,29.1,29.0,0.0,0.0
2024-02-15,H:bendigo,Bendigo,2,2150,7,3,7.9,10.4,1,11.4,2,2:43.65,29.17,28.75,-1.0,3.5
2024-02-15,H:bendigo,Bendigo,2,2150,8,6,25.8,6.4,1,7.8,1,2:44.98,29.2,30.3,-1.4,-18.0
2024-02-15,H:bendigo,Bendigo,2,2150,9,4,11.6,2.0,1,1.2,1,2:43.92,29.04,29.75,0.8,-10.4
2024-02-15,H:bendigo,Bendigo,3,2150,1,1,0.0,4.6,0,4.0,0,2:39.17,28.96,29.01,0.6,4.0
2024-02-15,H:bendigo,Bendigo,3,2150,2,4,10.5,8.8,0,7.8,0,2:39.95,28.93,29.5,1.0,-2.7
2024-02-15,H:bendigo,Bendigo,3,2150,3,6,23.4,3.4,1,2.8,1,2:40.92,28.95,30.8,0.6,-20.6
2024-02-15,H:bendigo,Bendigo,3,2150,4,2,4.5,17.8,1,8.0,2,2:39.55,28.29,29.05,9.8,3.5
2024-02-15,H:bendigo,Bendigo,3,2150,5,5,11.3,11.8,1,12.2,2,2:40.01,29.03,29.23,-0.4,0.9
2024-02-15,H:bendigo,Bendigo,3,2150,6,7,47.4,7.6,1,7.8,1,2:42.71,29.0,32.18,-0.2,-39.6
2024-02-15,H:bendigo,Bendigo,3,2150,7,3,9.2,0.0,0,0.0,0,2:39.86,29.0,29.97,0.0,-9.2
2024-02-15,H:bendigo,Bendigo,4,1650,1,5,28.5,11.0,0,11.4,0,2:02.61,28.75,28.77,-0.4,-17.1
2024-02-15,H:bendigo,Bendigo,4,1650,2,3,10.8,5.4,0,5.6,0,2:01.28,28.72,27.96,-0.2,-5.2
2024-02-15,H:bendigo,Bendigo,4,1650,3,2,0.5,0.0,0,0.0,0,2:00.54,28.7,27.63,0.0,-0.5
2024-02-15,H:bendigo,Bendigo,4,1650,4,6,28.6,21.2,0,19.4,0,2:02.62,28.59,28.23,1.8,-9.2
2024-02-15,H:bendigo,Bendigo,4,1650,5,4,12.9,17.0,0,9.8,1,2:01.44,28.2,27.81,7.2,-3.1
2024-02-15,H:bendigo,Bendigo,4,1650,6,1,0.0,13.8,1,4.0,1,2:00.48,28.01,27.33,9.8,4.0
